<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
20230703,23:35:00,109126,109131,109126,109128,4,0,2
20230703,23:36:00,109126,109130,109126,109129,7,0,8
20230703,23:37:00,109129,109131,109129,109131,4,0,8
20230703,23:38:00,109131,109131,109128,109130,6,0,7
20230703,23:39:00,109130,109132,109129,109130,5,0,9
20230703,23:40:00,109130,109134,109130,109134,5,0,8
20230703,23:41:00,109134,109136,109134,109134,3,0,9
20230703,23:42:00,109134,109134,109131,109133,10,0,9
20230703,23:43:00,109133,109135,109133,109135,2,0,8
20230703,23:44:00,109135,109135,109134,109134,2,0,9
20230703,23:45:00,109135,109136,109131,109132,15,0,10
20230703,23:46:00,109133,109136,109132,109134,10,0,8
20230703,23:47:00,109134,109135,109133,109134,4,0,9
20230703,23:48:00,109138,109138,109134,109138,3,0,2
20230703,23:49:00,109134,109135,109133,109133,4,0,9
20230703,23:50:00,109133,109137,109133,109137,6,0,8
20230703,23:51:00,109138,109138,109136,109136,7,0,7
20230703,23:52:00,109136,109136,109135,109136,3,0,9
20230703,23:53:00,109135,109135,109133,109134,6,0,9
20230703,23:54:00,109132,109137,109132,109134,6,0,8
20230703,23:55:00,109136,109136,109133,109133,7,0,7
20230703,23:56:00,109133,109136,109131,109136,11,0,10
20230703,23:57:00,109136,109139,109136,109139,16,0,12
20230703,23:58:00,109139,109139,109132,109133,13,0,12
20230703,23:59:00,109133,109133,109103,109103,5,0,15
20230704,00:00:00,109102,109102,109102,109102,1,0,46
20230704,00:01:00,109102,109120,109083,109086,5,0,27
20230704,00:02:00,109102,109104,109102,109104,2,0,27
20230704,00:03:00,109104,109104,109086,109086,4,0,27
20230704,00:04:00,109086,109086,109086,109086,1,0,56
20230704,00:05:00,109087,109088,109087,109088,4,0,55
20230704,00:06:00,109087,109090,109087,109090,2,0,54
20230704,00:07:00,109104,109114,109098,109102,8,0,31
20230704,00:08:00,109102,109102,109087,109090,6,0,31
20230704,00:09:00,109090,109090,109089,109089,2,0,54
20230704,00:10:00,109104,109104,109098,109098,9,0,30
20230704,00:11:00,109098,109098,109088,109088,4,0,46
20230704,00:12:00,109088,109090,109088,109089,4,0,56
20230704,00:13:00,109090,109090,109090,109090,1,0,59
20230704,00:14:00,109090,109097,109090,109090,3,0,47
20230704,00:15:00,109095,109096,109095,109096,2,0,65
20230704,00:16:00,109111,109111,109095,109095,6,0,28
20230704,00:17:00,109120,109120,109093,109093,4,0,20
20230704,00:18:00,109103,109103,109093,109097,4,0,35
20230704,00:19:00,109097,109097,109089,109097,5,0,46
20230704,00:20:00,109096,109104,109095,109097,4,0,28
20230704,00:21:00,109094,109103,109094,109097,4,0,29
20230704,00:22:00,109103,109103,109097,109097,2,0,29
20230704,00:23:00,109102,109102,109090,109090,2,0,31
20230704,00:24:00,109096,109119,109093,109093,6,0,16
20230704,00:25:00,109090,109102,109090,109090,4,0,41
20230704,00:26:00,109093,109112,109093,109112,4,0,31
20230704,00:27:00,109101,109111,109101,109111,3,0,40
20230704,00:28:00,109117,109119,109112,109119,4,0,27
20230704,00:29:00,109117,109119,109117,109119,2,0,27
20230704,00:30:00,109112,109118,109110,109110,4,0,25
20230704,00:31:00,109121,109121,109110,109118,7,0,18
20230704,00:32:00,109110,109118,109110,109117,3,0,25
20230704,00:33:00,109118,109118,109109,109109,2,0,25
20230704,00:34:00,109118,109119,109109,109110,5,0,25
20230704,00:35:00,109118,109118,109110,109110,4,0,25
20230704,00:36:00,109120,109120,109111,109119,3,0,22
20230704,00:37:00,109120,109124,109113,109118,8,0,22
20230704,00:38:00,109122,109124,109119,109119,4,0,22
20230704,00:39:00,109124,109124,109118,109119,15,0,22
20230704,00:40:00,109117,109122,109113,109114,4,0,25
20230704,00:41:00,109122,109123,109113,109113,6,0,14
20230704,00:42:00,109124,109124,109114,109117,11,0,21
20230704,00:43:00,109123,109123,109117,109118,5,0,24
20230704,00:44:00,109118,109124,109118,109118,3,0,25
20230704,00:45:00,109118,109128,109116,109122,7,0,23
20230704,00:46:00,109122,109125,109122,109123,7,0,27
20230704,00:47:00,109127,109127,109122,109127,4,0,24
20230704,00:48:00,109124,109124,109115,109124,6,0,27
20230704,00:49:00,109128,109131,109123,109125,6,0,22
20230704,00:50:00,109138,109142,109131,109131,5,0,13
20230704,00:51:00,109131,109133,109124,109124,4,0,28
20230704,00:52:00,109099,109128,109099,109128,4,0,20
20230704,00:53:00,109128,109128,109110,109128,3,0,18
20230704,00:54:00,109128,109128,109101,109101,8,0,14
20230704,00:55:00,109109,109128,109102,109102,3,0,13
20230704,00:56:00,109107,109128,109102,109128,3,0,19
20230704,00:57:00,109128,109128,109128,109128,1,0,16
20230704,00:58:00,109128,109128,109128,109128,1,0,17
20230704,00:59:00,109105,109128,109096,109111,11,0,17
20230704,01:00:00,109111,109131,109111,109130,22,0,24
20230704,01:01:00,109132,109139,109132,109136,18,0,9
20230704,01:02:00,109138,109139,109133,109133,5,0,9
20230704,01:03:00,109133,109136,109132,109132,6,0,7
20230704,01:04:00,109129,109131,109126,109126,5,0,7
20230704,01:05:00,109130,109131,109128,109129,5,0,7
20230704,01:06:00,109129,109136,109129,109136,3,0,7
20230704,01:07:00,109134,109134,109129,109129,3,0,12
20230704,01:08:00,109133,109133,109132,109133,3,0,14
20230704,01:09:00,109133,109141,109133,109139,12,0,2
20230704,01:10:00,109135,109139,109133,109135,6,0,2
20230704,01:11:00,109136,109136,109132,109132,4,0,9
20230704,01:12:00,109132,109142,109131,109135,18,0,2
20230704,01:13:00,109135,109145,109135,109140,6,0,8
20230704,01:14:00,109140,109140,109140,109140,1,0,12
20230704,01:15:00,109140,109145,109140,109143,9,0,7
20230704,01:16:00,109143,109146,109140,109146,8,0,7
20230704,01:17:00,109144,109151,109143,109144,14,0,2
20230704,01:18:00,109139,109148,109139,109146,12,0,2
20230704,01:19:00,109145,109149,109145,109148,10,0,2
20230704,01:20:00,109147,109152,109147,109150,9,0,2
20230704,01:21:00,109150,109152,109150,109151,4,0,9
20230704,01:22:00,109149,109149,109144,109144,6,0,10
20230704,01:23:00,109144,109144,109143,109144,3,0,10
20230704,01:24:00,109144,109146,109144,109146,3,0,11
20230704,01:25:00,109145,109145,109142,109142,4,0,8
20230704,01:26:00,109141,109143,109140,109141,6,0,8
20230704,01:27:00,109141,109142,109136,109136,6,0,8
20230704,01:28:00,109136,109137,109135,109136,4,0,7
20230704,01:29:00,109135,109135,109135,109135,1,0,9
20230704,01:30:00,109130,109131,109128,109129,5,0,8
20230704,01:31:00,109130,109130,109129,109129,2,0,8
20230704,01:32:00,109129,109130,109129,109129,5,0,8
20230704,01:33:00,109129,109129,109126,109126,3,0,8
20230704,01:34:00,109129,109130,109128,109130,3,0,8
20230704,01:35:00,109130,109131,109129,109130,7,0,9
20230704,01:36:00,109129,109130,109129,109129,3,0,10
20230704,01:37:00,109130,109130,109128,109128,3,0,8
20230704,01:38:00,109129,109130,109127,109130,4,0,8
20230704,01:39:00,109130,109130,109130,109130,1,0,10
20230704,01:40:00,109129,109131,109125,109126,10,0,8
20230704,01:41:00,109126,109129,109126,109129,4,0,7
20230704,01:42:00,109127,109130,109125,109126,6,0,2
20230704,01:43:00,109126,109132,109126,109132,7,0,2
20230704,01:44:00,109127,109131,109127,109129,4,0,2
20230704,01:45:00,109134,109134,109129,109130,4,0,2
20230704,01:46:00,109129,109130,109129,109129,7,0,10
20230704,01:47:00,109129,109134,109129,109134,4,0,2
20230704,01:48:00,109129,109134,109129,109134,4,0,2
20230704,01:49:00,109130,109130,109129,109129,2,0,10
20230704,01:50:00,109134,109134,109129,109129,5,0,2
20230704,01:51:00,109129,109130,109129,109129,3,0,10
20230704,01:52:00,109130,109130,109129,109129,8,0,9
20230704,01:53:00,109129,109136,109129,109134,5,0,2
20230704,01:54:00,109138,109143,109138,109141,5,0,2
20230704,01:55:00,109139,109141,109139,109140,3,0,6
20230704,01:56:00,109138,109138,109129,109129,9,0,9
20230704,01:57:00,109130,109130,109127,109127,3,0,8
20230704,01:58:00,109127,109130,109125,109125,5,0,8
20230704,01:59:00,109125,109125,109119,109125,8,0,9
20230704,02:00:00,109125,109132,109123,109123,15,0,1
20230704,02:01:00,109123,109123,109121,109121,3,0,6
20230704,02:02:00,109123,109128,109123,109125,10,0,1
20230704,02:03:00,109125,109129,109125,109129,7,0,1
20230704,02:04:00,109129,109131,109126,109131,8,0,1
20230704,02:05:00,109131,109136,109131,109134,6,0,1
20230704,02:06:00,109134,109136,109134,109134,3,0,0
20230704,02:07:00,109135,109135,109131,109131,5,0,0
20230704,02:08:00,109131,109136,109131,109131,7,0,1
20230704,02:09:00,109131,109137,109131,109134,11,0,1
20230704,02:10:00,109134,109146,109134,109144,12,0,7
20230704,02:11:00,109144,109149,109144,109149,7,0,1
20230704,02:12:00,109146,109149,109143,109149,7,0,1
20230704,02:13:00,109148,109149,109144,109145,5,0,0
20230704,02:14:00,109148,109148,109139,109141,10,0,0
20230704,02:15:00,109143,109145,109139,109145,16,0,8
20230704,02:16:00,109145,109149,109144,109144,5,0,0
20230704,02:17:00,109144,109144,109140,109142,5,0,8
20230704,02:18:00,109141,109145,109133,109133,7,0,0
20230704,02:19:00,109133,109133,109131,109132,3,0,8
20230704,02:20:00,109132,109134,109132,109133,3,0,6
20230704,02:21:00,109136,109136,109132,109133,4,0,0
20230704,02:22:00,109133,109136,109133,109136,3,0,7
20230704,02:23:00,109135,109135,109132,109133,3,0,7
20230704,02:24:00,109133,109138,109133,109137,6,0,0
20230704,02:25:00,109138,109138,109136,109137,3,0,0
20230704,02:26:00,109137,109138,109137,109138,2,0,1
20230704,02:27:00,109138,109138,109138,109138,1,0,1
20230704,02:28:00,109138,109138,109138,109138,1,0,1
20230704,02:29:00,109137,109137,109137,109137,1,0,1
20230704,02:30:00,109137,109142,109135,109138,7,0,1
20230704,02:31:00,109138,109140,109138,109140,3,0,5
20230704,02:32:00,109140,109140,109138,109138,4,0,1
20230704,02:33:00,109138,109138,109137,109137,2,0,0
20230704,02:34:00,109137,109137,109131,109131,4,0,1
20230704,02:35:00,109133,109133,109130,109131,6,0,0
20230704,02:36:00,109131,109132,109131,109132,2,0,1
20230704,02:37:00,109132,109133,109127,109127,5,0,0
20230704,02:38:00,109127,109127,109126,109126,2,0,6
20230704,02:39:00,109128,109128,109125,109128,4,0,0
20230704,02:40:00,109132,109132,109131,109131,2,0,0
20230704,02:41:00,109133,109133,109128,109132,4,0,1
20230704,02:42:00,109132,109132,109131,109132,9,0,0
20230704,02:43:00,109132,109132,109129,109132,3,0,0
20230704,02:44:00,109125,109132,109124,109132,3,0,0
20230704,02:45:00,109131,109132,109129,109132,6,0,1
20230704,02:46:00,109129,109132,109127,109129,7,0,1
20230704,02:47:00,109129,109132,109129,109132,2,0,0
20230704,02:48:00,109132,109132,109130,109130,2,0,1
20230704,02:49:00,109130,109133,109130,109132,4,0,1
20230704,02:50:00,109132,109132,109132,109132,1,0,1
20230704,02:51:00,109130,109130,109125,109125,4,0,6
20230704,02:52:00,109125,109128,109125,109128,2,0,1
20230704,02:53:00,109128,109130,109125,109125,8,0,1
20230704,02:54:00,109128,109128,109124,109124,7,0,0
20230704,02:55:00,109125,109129,109124,109128,7,0,1
20230704,02:56:00,109129,109132,109127,109127,8,0,1
20230704,02:57:00,109127,109129,109123,109123,12,0,1
20230704,02:58:00,109124,109124,109121,109124,3,0,1
20230704,02:59:00,109124,109131,109124,109129,9,0,0
20230704,03:00:00,109128,109129,109102,109102,39,0,1
20230704,03:01:00,109104,109116,109101,109111,15,0,1
20230704,03:02:00,109111,109113,109102,109102,12,0,1
20230704,03:03:00,109105,109115,109102,109109,28,0,1
20230704,03:04:00,109109,109112,109105,109107,12,0,1
20230704,03:05:00,109107,109111,109107,109110,4,0,1
20230704,03:06:00,109110,109110,109103,109107,14,0,1
20230704,03:07:00,109107,109116,109107,109116,10,0,1
20230704,03:08:00,109117,109133,109111,109133,31,0,1
20230704,03:09:00,109134,109135,109121,109126,13,0,1
20230704,03:10:00,109126,109134,109126,109134,9,0,1
20230704,03:11:00,109134,109137,109133,109133,7,0,1
20230704,03:12:00,109128,109128,109111,109111,28,0,0
20230704,03:13:00,109110,109114,109109,109114,12,0,0
20230704,03:14:00,109115,109119,109114,109116,11,0,0
20230704,03:15:00,109117,109117,109114,109114,8,0,0
20230704,03:16:00,109115,109118,109114,109117,9,0,0
20230704,03:17:00,109117,109118,109116,109116,4,0,0
20230704,03:18:00,109116,109116,109114,109114,5,0,1
20230704,03:19:00,109113,109113,109107,109109,15,0,0
20230704,03:20:00,109109,109114,109107,109114,11,0,0
20230704,03:21:00,109115,109116,109113,109116,15,0,1
20230704,03:22:00,109116,109116,109109,109112,16,0,1
20230704,03:23:00,109112,109112,109098,109101,14,0,0
20230704,03:24:00,109102,109102,109096,109097,14,0,1
20230704,03:25:00,109097,109103,109097,109102,6,0,0
20230704,03:26:00,109102,109102,109101,109102,3,0,0
20230704,03:27:00,109102,109102,109101,109101,2,0,0
20230704,03:28:00,109101,109104,109099,109102,9,0,1
20230704,03:29:00,109102,109107,109102,109107,6,0,0
20230704,03:30:00,109107,109110,109106,109107,10,0,0
20230704,03:31:00,109107,109111,109105,109109,11,0,0
20230704,03:32:00,109109,109111,109101,109101,14,0,1
20230704,03:33:00,109102,109107,109099,109107,20,0,0
20230704,03:34:00,109107,109107,109107,109107,1,0,1
20230704,03:35:00,109105,109112,109104,109104,15,0,1
20230704,03:36:00,109104,109107,109102,109105,15,0,0
20230704,03:37:00,109105,109106,109102,109105,10,0,0
20230704,03:38:00,109105,109105,109097,109101,17,0,0
20230704,03:39:00,109101,109112,109098,109112,22,0,0
20230704,03:40:00,109112,109113,109111,109112,4,0,0
20230704,03:41:00,109114,109117,109114,109114,7,0,0
20230704,03:42:00,109114,109117,109114,109115,7,0,1
20230704,03:43:00,109115,109127,109115,109126,14,0,1
20230704,03:44:00,109127,109128,109119,109122,19,0,0
20230704,03:45:00,109122,109122,109117,109122,9,0,1
20230704,03:46:00,109124,109131,109122,109123,20,0,0
20230704,03:47:00,109123,109129,109123,109123,16,0,0
20230704,03:48:00,109123,109123,109107,109107,16,0,1
20230704,03:49:00,109107,109107,109101,109102,19,0,0
20230704,03:50:00,109102,109106,109098,109105,22,0,0
20230704,03:51:00,109108,109118,109107,109117,14,0,1
20230704,03:52:00,109117,109117,109108,109110,9,0,1
20230704,03:53:00,109110,109110,109093,109094,24,0,1
20230704,03:54:00,109093,109100,109084,109098,75,0,1
20230704,03:55:00,109100,109100,109087,109088,53,0,1
20230704,03:56:00,109088,109090,109087,109087,9,0,1
20230704,03:57:00,109087,109099,109087,109099,15,0,1
20230704,03:58:00,109099,109103,109098,109099,31,0,1
20230704,03:59:00,109099,109100,109093,109096,34,0,1
20230704,04:00:00,109096,109103,109094,109098,25,0,1
20230704,04:01:00,109098,109105,109097,109105,21,0,0
20230704,04:02:00,109106,109108,109105,109105,14,0,1
20230704,04:03:00,109105,109105,109094,109097,16,0,1
20230704,04:04:00,109097,109101,109097,109097,14,0,0
20230704,04:05:00,109097,109097,109089,109091,5,0,0
20230704,04:06:00,109094,109094,109090,109093,8,0,0
20230704,04:07:00,109094,109097,109087,109091,14,0,1
20230704,04:08:00,109089,109092,109088,109092,12,0,1
20230704,04:09:00,109092,109093,109088,109093,16,0,1
20230704,04:10:00,109091,109094,109091,109092,17,0,7
20230704,04:11:00,109091,109095,109089,109094,28,0,6
20230704,04:12:00,109094,109108,109094,109108,12,0,1
20230704,04:13:00,109107,109107,109106,109107,5,0,0
20230704,04:14:00,109107,109112,109103,109112,16,0,1
20230704,04:15:00,109111,109132,109110,109129,80,0,1
20230704,04:16:00,109128,109141,109127,109141,14,0,1
20230704,04:17:00,109141,109144,109137,109142,8,0,1
20230704,04:18:00,109142,109147,109142,109143,16,0,1
20230704,04:19:00,109143,109146,109138,109142,28,0,1
20230704,04:20:00,109141,109145,109137,109140,37,0,1
20230704,04:21:00,109141,109145,109139,109142,18,0,1
20230704,04:22:00,109142,109146,109141,109146,16,0,1
20230704,04:23:00,109146,109160,109146,109157,16,0,1
20230704,04:24:00,109157,109161,109155,109161,14,0,1
20230704,04:25:00,109161,109163,109159,109161,8,0,1
20230704,04:26:00,109161,109161,109153,109153,14,0,0
20230704,04:27:00,109153,109153,109146,109146,8,0,1
20230704,04:28:00,109146,109146,109141,109144,7,0,0
20230704,04:29:00,109146,109147,109142,109142,8,0,0
20230704,04:30:00,109142,109142,109124,109127,31,0,0
20230704,04:31:00,109127,109127,109114,109116,29,0,1
20230704,04:32:00,109116,109120,109107,109118,31,0,1
20230704,04:33:00,109120,109120,109105,109111,29,0,1
20230704,04:34:00,109110,109110,109099,109102,25,0,1
20230704,04:35:00,109102,109108,109101,109104,22,0,1
20230704,04:36:00,109104,109121,109104,109117,18,0,1
20230704,04:37:00,109115,109115,109100,109100,14,0,0
20230704,04:38:00,109100,109105,109096,109105,13,0,0
20230704,04:39:00,109105,109107,109102,109103,19,0,0
20230704,04:40:00,109102,109110,109102,109105,14,0,0
20230704,04:41:00,109103,109103,109093,109099,21,0,0
20230704,04:42:00,109099,109105,109099,109102,10,0,1
20230704,04:43:00,109103,109109,109102,109105,13,0,0
20230704,04:44:00,109104,109107,109100,109101,21,0,0
20230704,04:45:00,109104,109104,109083,109084,31,0,1
20230704,04:46:00,109084,109086,109082,109086,15,0,0
20230704,04:47:00,109088,109094,109088,109092,21,0,0
20230704,04:48:00,109092,109096,109092,109093,22,0,0
20230704,04:49:00,109092,109105,109092,109102,21,0,0
20230704,04:50:00,109101,109101,109091,109092,11,0,0
20230704,04:51:00,109092,109095,109092,109092,5,0,1
20230704,04:52:00,109092,109095,109090,109094,16,0,1
20230704,04:53:00,109094,109097,109091,109091,10,0,1
20230704,04:54:00,109091,109095,109091,109095,5,0,0
20230704,04:55:00,109095,109095,109087,109091,17,0,0
20230704,04:56:00,109091,109107,109091,109107,17,0,0
20230704,04:57:00,109107,109111,109106,109107,13,0,1
20230704,04:58:00,109107,109110,109107,109107,10,0,1
20230704,04:59:00,109107,109109,109106,109108,18,0,0
20230704,05:00:00,109107,109114,109105,109107,22,0,0
20230704,05:01:00,109107,109107,109096,109097,15,0,0
20230704,05:02:00,109096,109102,109095,109102,9,0,0
20230704,05:03:00,109102,109102,109094,109098,18,0,1
20230704,05:04:00,109098,109102,109097,109097,12,0,0
20230704,05:05:00,109096,109098,109089,109091,18,0,0
20230704,05:06:00,109092,109092,109087,109087,6,0,0
20230704,05:07:00,109087,109087,109084,109085,8,0,0
20230704,05:08:00,109085,109085,109082,109085,11,0,0
20230704,05:09:00,109085,109086,109082,109082,7,0,0
20230704,05:10:00,109082,109082,109070,109072,19,0,1
20230704,05:11:00,109072,109073,109066,109071,14,0,1
20230704,05:12:00,109069,109069,109061,109062,15,0,0
20230704,05:13:00,109062,109062,109057,109059,5,0,1
20230704,05:14:00,109059,109061,109059,109061,6,0,1
20230704,05:15:00,109064,109065,109062,109062,17,0,1
20230704,05:16:00,109062,109065,109061,109061,16,0,1
20230704,05:17:00,109061,109070,109061,109063,21,0,1
20230704,05:18:00,109063,109063,109056,109056,13,0,1
20230704,05:19:00,109057,109059,109054,109054,16,0,1
20230704,05:20:00,109054,109061,109054,109061,7,0,1
20230704,05:21:00,109061,109061,109056,109056,4,0,1
20230704,05:22:00,109056,109059,109055,109056,7,0,1
20230704,05:23:00,109056,109056,109052,109052,4,0,1
20230704,05:24:00,109052,109055,109051,109052,10,0,0
20230704,05:25:00,109052,109055,109052,109054,9,0,0
20230704,05:26:00,109054,109054,109051,109051,4,0,0
20230704,05:27:00,109052,109053,109051,109052,5,0,0
20230704,05:28:00,109052,109052,109045,109045,12,0,1
20230704,05:29:00,109045,109045,109035,109035,8,0,1
20230704,05:30:00,109035,109035,109027,109028,14,0,1
20230704,05:31:00,109029,109034,109028,109029,10,0,0
20230704,05:32:00,109029,109033,109029,109032,11,0,1
20230704,05:33:00,109032,109035,109026,109026,11,0,0
20230704,05:34:00,109029,109033,109026,109033,33,0,1
20230704,05:35:00,109032,109034,109023,109023,31,0,1
20230704,05:36:00,109024,109026,109022,109024,13,0,1
20230704,05:37:00,109024,109027,109024,109027,3,0,1
20230704,05:38:00,109027,109031,109026,109027,11,0,1
20230704,05:39:00,109027,109030,109027,109030,16,0,1
20230704,05:40:00,109030,109032,109028,109030,7,0,1
20230704,05:41:00,109030,109030,109028,109029,8,0,1
20230704,05:42:00,109029,109034,109029,109032,11,0,1
20230704,05:43:00,109032,109034,109030,109030,10,0,1
20230704,05:44:00,109030,109031,109028,109029,8,0,1
20230704,05:45:00,109029,109029,109027,109027,10,0,0
20230704,05:46:00,109027,109029,109027,109029,10,0,1
20230704,05:47:00,109029,109030,109028,109029,5,0,1
20230704,05:48:00,109029,109036,109028,109036,10,0,1
20230704,05:49:00,109038,109043,109038,109041,11,0,0
20230704,05:50:00,109041,109046,109041,109045,10,0,0
20230704,05:51:00,109045,109050,109044,109050,8,0,1
20230704,05:52:00,109050,109054,109043,109054,16,0,1
20230704,05:53:00,109053,109053,109051,109052,4,0,1
20230704,05:54:00,109052,109052,109051,109052,3,0,1
20230704,05:55:00,109052,109055,109051,109051,8,0,1
20230704,05:56:00,109051,109051,109050,109051,5,0,1
20230704,05:57:00,109051,109052,109047,109051,13,0,0
20230704,05:58:00,109051,109056,109051,109056,5,0,1
20230704,05:59:00,109056,109058,109053,109058,4,0,0
20230704,06:00:00,109056,109056,109049,109056,17,0,1
20230704,06:01:00,109053,109056,109050,109052,16,0,1
20230704,06:02:00,109052,109052,109050,109051,4,0,1
20230704,06:03:00,109052,109052,109042,109044,17,0,0
20230704,06:04:00,109044,109051,109044,109050,5,0,1
20230704,06:05:00,109050,109050,109038,109040,32,0,1
20230704,06:06:00,109041,109042,109038,109040,17,0,6
20230704,06:07:00,109039,109042,109037,109038,26,0,7
20230704,06:08:00,109038,109048,109038,109048,16,0,1
20230704,06:09:00,109050,109050,109046,109046,4,0,1
20230704,06:10:00,109045,109048,109043,109046,8,0,1
20230704,06:11:00,109046,109046,109043,109046,5,0,1
20230704,06:12:00,109046,109047,109042,109044,13,0,0
20230704,06:13:00,109044,109046,109044,109045,6,0,1
20230704,06:14:00,109044,109044,109041,109041,7,0,1
20230704,06:15:00,109042,109042,109041,109041,4,0,1
20230704,06:16:00,109042,109054,109042,109053,20,0,1
20230704,06:17:00,109053,109061,109053,109060,11,0,0
20230704,06:18:00,109060,109060,109053,109053,10,0,0
20230704,06:19:00,109053,109053,109051,109052,4,0,1
20230704,06:20:00,109052,109053,109052,109053,4,0,1
20230704,06:21:00,109053,109053,109052,109052,2,0,1
20230704,06:22:00,109052,109058,109052,109053,18,0,1
20230704,06:23:00,109053,109064,109053,109062,9,0,1
20230704,06:24:00,109062,109062,109061,109062,3,0,1
20230704,06:25:00,109062,109063,109059,109059,12,0,1
20230704,06:26:00,109058,109059,109057,109058,9,0,6
20230704,06:27:00,109058,109063,109056,109060,12,0,0
20230704,06:28:00,109058,109063,109058,109059,6,0,1
20230704,06:29:00,109058,109058,109050,109056,24,0,1
20230704,06:30:00,109056,109062,109050,109061,46,0,1
20230704,06:31:00,109062,109065,109062,109062,14,0,1
20230704,06:32:00,109062,109062,109061,109061,2,0,1
20230704,06:33:00,109060,109064,109060,109062,9,0,1
20230704,06:34:00,109062,109072,109062,109072,13,0,0
20230704,06:35:00,109072,109082,109070,109082,10,0,1
20230704,06:36:00,109082,109082,109081,109081,4,0,1
20230704,06:37:00,109081,109083,109080,109083,9,0,1
20230704,06:38:00,109083,109091,109083,109083,14,0,1
20230704,06:39:00,109083,109083,109077,109077,7,0,1
20230704,06:40:00,109077,109080,109070,109076,26,0,1
20230704,06:41:00,109076,109076,109071,109075,17,0,1
20230704,06:42:00,109074,109074,109072,109072,5,0,0
20230704,06:43:00,109072,109075,109067,109067,15,0,1
20230704,06:44:00,109070,109072,109067,109069,48,0,7
20230704,06:45:00,109069,109073,109069,109073,13,0,1
20230704,06:46:00,109075,109075,109074,109075,3,0,1
20230704,06:47:00,109075,109076,109073,109074,7,0,1
20230704,06:48:00,109074,109075,109072,109074,7,0,1
20230704,06:49:00,109074,109074,109071,109071,11,0,1
20230704,06:50:00,109072,109074,109072,109072,10,0,0
20230704,06:51:00,109072,109072,109072,109072,1,0,1
20230704,06:52:00,109072,109074,109071,109073,6,0,0
20230704,06:53:00,109074,109075,109067,109067,10,0,0
20230704,06:54:00,109067,109067,109062,109062,5,0,1
20230704,06:55:00,109062,109065,109061,109061,9,0,0
20230704,06:56:00,109061,109062,109061,109062,2,0,1
20230704,06:57:00,109061,109062,109053,109053,9,0,0
20230704,06:58:00,109053,109053,109050,109052,6,0,1
20230704,06:59:00,109052,109052,109045,109045,5,0,0
20230704,07:00:00,109045,109052,109043,109049,14,0,0
20230704,07:01:00,109051,109052,109044,109044,13,0,0
20230704,07:02:00,109044,109046,109042,109042,9,0,0
20230704,07:03:00,109042,109045,109041,109044,9,0,0
20230704,07:04:00,109044,109044,109042,109042,2,0,0
20230704,07:05:00,109042,109047,109042,109044,12,0,0
20230704,07:06:00,109043,109047,109041,109041,25,0,0
20230704,07:07:00,109041,109045,109041,109042,15,0,0
20230704,07:08:00,109042,109050,109041,109048,17,0,0
20230704,07:09:00,109048,109050,109043,109045,18,0,0
20230704,07:10:00,109045,109047,109044,109047,9,0,0
20230704,07:11:00,109047,109047,109041,109041,21,0,0
20230704,07:12:00,109041,109047,109038,109043,22,0,0
20230704,07:13:00,109040,109042,109038,109041,23,0,0
20230704,07:14:00,109041,109041,109035,109037,7,0,0
20230704,07:15:00,109037,109046,109037,109042,17,0,0
20230704,07:16:00,109042,109044,109042,109043,11,0,0
20230704,07:17:00,109043,109044,109038,109042,14,0,0
20230704,07:18:00,109042,109043,109038,109043,7,0,0
20230704,07:19:00,109043,109046,109043,109044,8,0,0
20230704,07:20:00,109044,109046,109042,109042,5,0,0
20230704,07:21:00,109042,109047,109042,109047,10,0,0
20230704,07:22:00,109049,109055,109046,109051,18,0,0
20230704,07:23:00,109051,109054,109051,109053,9,0,0
20230704,07:24:00,109052,109053,109050,109052,7,0,0
20230704,07:25:00,109050,109050,109046,109049,6,0,0
20230704,07:26:00,109049,109051,109045,109045,6,0,0
20230704,07:27:00,109044,109048,109044,109048,5,0,0
20230704,07:28:00,109048,109048,109041,109041,11,0,0
20230704,07:29:00,109041,109048,109035,109048,27,0,0
20230704,07:30:00,109044,109044,109023,109031,129,0,0
20230704,07:31:00,109031,109038,109026,109034,76,0,0
20230704,07:32:00,109035,109035,109026,109029,30,0,0
20230704,07:33:00,109029,109034,109024,109034,45,0,0
20230704,07:34:00,109033,109035,109029,109032,21,0,0
20230704,07:35:00,109032,109032,109025,109031,17,0,0
20230704,07:36:00,109031,109040,109030,109035,21,0,0
20230704,07:37:00,109035,109035,109031,109033,17,0,0
20230704,07:38:00,109033,109040,109033,109036,23,0,0
20230704,07:39:00,109036,109037,109033,109033,12,0,0
20230704,07:40:00,109033,109036,109031,109032,20,0,0
20230704,07:41:00,109033,109035,109030,109032,10,0,0
20230704,07:42:00,109032,109035,109032,109034,12,0,0
20230704,07:43:00,109034,109041,109033,109039,18,0,0
20230704,07:44:00,109039,109044,109036,109042,15,0,0
20230704,07:45:00,109043,109044,109039,109042,7,0,0
20230704,07:46:00,109042,109043,109042,109042,3,0,0
20230704,07:47:00,109042,109042,109037,109037,8,0,0
20230704,07:48:00,109037,109043,109036,109042,14,0,0
20230704,07:49:00,109042,109042,109034,109038,14,0,0
20230704,07:50:00,109038,109038,109025,109029,21,0,0
20230704,07:51:00,109029,109029,109025,109026,14,0,0
